k_u,k_v,cosine
15,1275,0.13197693698480167
6,1275,0.09580115610231765
111,6837,0.038648140420716896
19,46,0.1494402745638545
28,69,0.26140094606978115
15,175159,0.14751367682645508
10,33,0.13834471381855476
125,1019,0.1468783748119448
125,27914,0.0654868702211652
42,63,0.07808333963704389
17,61,0.08305229611159287
46,58,0.17116804017261644
99,142,0.07067872476243293
69,673,0.14297987994903233
54,181,0.2150971278576295
117,7829,0.17960672298624036
69,2836,0.02601481442736161
72,163,0.1289048085759811
11,91,0.13805533484238425
10,91,0.06263561560434727
12,35,0.1221974977813645
25,48,0.15190459917397664
11,32,0.27572522511416575
112,721,0.09752510335350698
721,1435,0.1946973813494344
104,721,0.20325425137372263
721,3326,0.13863235815050706
10,175159,0.021502491214269837
57,173,0.07201674243559723
30,119,0.13536221339400628
66,214,0.07800176684814013
412,725,0.21273994010248237
152,725,0.1817856343942461
725,1435,0.15901630095790364
195,725,0.06490837176531633
12,175159,0.10528491612138816
173,626,0.1994834769546496
20,883,0.1637407577075819
16,883,0.06982453501785776
40,883,0.14484214423923097
32,883,0.08006724602903809
17,883,0.15200611302345368
55,883,0.13969165406155887
17,19,0.1525057879773728
76,1379,0.22659412002279344
87,18318,0.1931599466806996
59,1139,0.1763393509283107
26,26,0.1165533159477116
27,60,0.08952213529634773
61,197,0.24126259090397334
49,74,0.11148758120953424
66,230,0.26757225863955253
17,95,0.16358891625924027
17,95,0.08358005978343405
21,95,0.15518012255846475
6,12,0.09079778833697731
509,1226,0.03304527586336216
509,1010,0.23443690183756116
64,87,0.13128877582277274
87,240,0.10077498476801885
13,332,0.11631417972717503
332,690,0.16390563046230078
8,332,0.07474711715382906
318,369,0.20003981157836281
54,369,0.24469479179255466
20,369,0.13022252023390396
26,93,0.1743171494895182
622,638,0.27748222868613376
130,638,0.17631975865409372
158,321,0.00829623365723941
321,858,0.009795650349373467
179,293,0.20642588761917635
11,15,0.1972517090913412
9,32,0.218162993059984
32,2248,0.13542647096658356
124,385,0.16492189997415935
28,35,0.1780377924848782
31,175159,0.14063953525944695
22,161,0.47643680758875334
40,537,0.14242827994098647
22,36,0.1422366215902218
15,22,0.12653377492732693
100,391,0.15060812572653032
14,166,0.07095423634070387
125,252,0.15285824659677363
125,572,0.08913401122961669
23,31,0.12786653562617922
9,10,0.15602816707704864
80,132,0.10905752180868014
111,148,0.0
148,608,0.0027659594635926635
38,66,0.0732678461294799
23,36,0.02245218457284839
52,108,0.23371415729619321
52,89,0.26722534208890825
53,177,0.14712998765796553
146,177,0.1611516221569384
46,23813,0.06305588345713667
16,329,0.005712129125707488
39,54,0.20067495744847574
17,39,0.18422495785612358
16,104,0.15301659779709847
42,129,0.1906958554976209
64,1309,0.2078450912914917
352,2599,0.23878143439980457
40,3038,0.20653709900410733
59,14894,0.18031353792740656
59,4058,0.17814725094928088
59,6997,0.20421367429423143
59,27914,0.10551673982237296
10,636,0.18148534040151806
200,480,0.09154506432296072
118,480,0.275956191346062
17,48,0.18176475631622405
93,494,0.14785660891269625
262,6997,0.2469516804760675
258,18318,0.17388564085512387
114,198,0.22302411283810344
73,198,0.20978643899985097
18,24,0.3766554370469388
18,41,0.1659743286096795
30,3722,0.011588262265867729
30,18318,0.021619728471881157
66,638,0.22887889921509427
7,175159,0.029803670659989744
25,383,0.009423317256248518
19,20,0.2498246807147459
16,22,0.1018957816698145
14,189,0.15203373587373603
8,14,0.06883610656652857
58,155,0.3409462362411929
10,15,0.2171339859586001
23,84,0.06396107447183831
39,132,0.21084000818839105
64,2428,0.14753689853689209
22,26,0.22720773725884286
200,1221,0.045944167097325184
1150,1221,0.026961941668787043
176,1221,0.021044150088264654
15,19,0.188381912827902
187,337,0.1442740299410456
84,337,0.14017180092027143
1019,1075,0.05203602327850848
24,34,0.10482021749830012
149,248,0.1288125597591824
49,83,0.08009129170393058
94,18251,0.1840782661882447
292,588,0.15032808156704086
42,18907,0.3033829450685781
11,23,0.08989684442862003
10,13,0.04314602202817209
274,3029,0.13307982517463685
506,3029,0.16496224593773667
69,3029,0.12024601232130863
87,461,0.06867188294528165
512,939,0.23880054183051047
512,2817,0.2118694328149736
64,506,0.13856578477901488
35,91,0.11060048030361572
23,39,0.2073424246497197
29,620,0.0802965376298502
16,38,0.1220255245360575
44,84,0.06094451661102403
68,18251,0.13061937076939964
12,49,0.16135495018982243
24,516,0.2616918164397349
47,55,0.21848578492007573
119,4222,0.1289863227375377
30,4222,0.07864007082210535
298,4222,0.1141542939752982
200,4222,0.11439994955479246
45,4222,0.008014839269658142
278,4222,0.1083885771104894
423,4222,0.031283732742474375
18,20,0.1546082853841179
31,62,0.03913038143871582
41,141,0.15041943486677764
223,8246,0.145812156927055
282,8246,0.20633785168978055
225,8246,0.18600305219149688
262,8246,0.1616544421691758
465,8246,0.06971358857217017
9,10,0.07318787378656404
15,175159,0.0884771764254394
62,1663,0.1690608309709965
10,175159,0.02746291525611673
117,181,0.05463056131935204
17,38,0.1684375415220906
38,44,0.2576616799206448
27,38,0.2509498943214196
64,86,0.14945021339609646
175,1033,0.19421993561354467
175,1195,0.1278137197687661
15,24,0.16756612783221317
103,187,0.08517835436281586
26,598,0.1027251831327323
282,5277,0.14488857669185826
89,379,0.05054371932011126
26,866,0.26146730826962333
26,28,0.2188198943285304
164,12785,0.046632141180498424
81,23813,0.15200469331738448
35,664,0.03235094598317235
46,54,0.20260853520928865
8,12,0.09554414410578294
38,282,0.035402454634556824
17,26,0.2021179607019635
88,190,0.17900463645250003
9,25,0.07497847999304368
44,179,0.039899562430350255
27,37,0.21794467400310236
7,69,0.20671134622681384
29,69,0.2626835852612056
14,16,0.021053324973067885
191,440,0.08252177716379122
125,688,0.15974187418066127
14,688,0.1495165822972419
30,688,0.23727801597966028
69,688,0.13944404519394776
123,688,0.19847698264775662
32,32,0.13445997282239686
22,35,0.22711591669603381
46,531,0.10684277953748131
170,373,0.21590124454203474
21,28,0.2251630708008983
84,137,0.1762622049847622
55,18318,0.14630839221628114
144,2663,0.19900362340618655
44,123,0.2606480276150064
72,10241,0.12934131172390065
36,69,0.2369073741345951
26,45,0.119198250338685
26,45,0.23498686738369245
391,5453,0.23531255739957235
49,5453,0.16215858030484653
84,5453,0.1857233668179865
307,5453,0.18800041930552847
71,5453,0.20293065695215756
23,68,0.263860300184036
178,5277,0.19525901066008197
85,188,0.28937040912331446
12,188,0.08091210018758174
9,17,0.24011414841833262
13,14,0.06407903601658405
19,229,0.12336733964310415
21,229,0.11111702432959927
11,229,0.10065933028017905
16,1419,0.005472274210771336
26,49,0.17602516432594265
24,52,0.1462699182222153
357,458,0.1935450062315624
448,458,0.1477271088624825
90,458,0.26545010159554766
47,75,0.03618705781154756
30,61,0.11911812169679606
62,673,0.10929385907682183
229,391,0.005474028812330156
33,391,0.0
76,389,0.12099805171115385
11,13,0.19982610443740206
22,73,0.18485034513184206
61,73,0.14131642174226772
238,607,0.050227338946847506
12,38,0.17493943693623693
15,175159,0.1628438469720454
14,16,0.3143851242182752
12,140,0.256329732350878
8,22,0.14226355225127427
25,27914,0.04016891408019618
27,44,0.05538601784261922
40,174,0.16605262441309623
16,20,0.07859276693245304
50,1147,0.13735168646872958
44,50,0.05279608228620996
52,6997,0.29649715653631925
536,741,0.17666636724137844
461,536,0.21469436464164426
448,536,0.14234073654023133
536,6325,0.14872810877105258
69,273,0.15198086688808055
89,1124,0.2645729551905196
423,1124,0.20948978264285034
147,1124,0.1785932581583642
24,47,0.28708957090039067
192,12086,0.16730358930948067
52,192,0.2353596387469189
737,1752,0.18690336373928987
737,2614,0.1292607037684231
67,148,0.1414804965841252
9,51,0.1743336035487706
11,51,0.23164931118302365
18,41,0.11238253089696093
152,4920,0.16777764226950528
152,158,0.2980642134499232
11,19,0.19580591975556044
47,565,0.13067291480084658
79,565,0.03265335943108594
25,565,0.13667498534277137
21,1147,0.19630196105221162
112,2856,0.16714626147899236
151,2856,0.2779263291959332
1009,2856,0.04974730416389643
307,2856,0.27912588310923464
673,2856,0.1167947344173186
146,2856,0.16049406993394327
145,458,0.1580816106644516
145,2614,0.13074905283852734
18,40,0.11566464286862903
13,14,0.07431077600854563
26,90,0.17855646913018414
52,18318,0.16796778952439506
140,613,0.18620139401853303
81,183,0.07940216217854322
227,556,0.14278005736618574
556,885,0.21324466266792008
556,1475,0.16481063597589804
54,556,0.16935971127591343
130,556,0.23337371378706273
8,30,0.1389816273523233
47,155,0.3212515890272137
155,2428,0.19236599587419226
64,516,0.2269211731005536
64,1147,0.23169163425119677
75,1147,0.18179286684450177
7,12,0.20059846853836302
37,85,0.1092598431587994
52,109,0.14974001753774457
128,516,0.1916089237992399
101,440,0.10355775921673029
101,123,0.2089052662642097
101,688,0.13873186696870776
19,126,0.18434102860673135
118,14894,0.06989610637440737
14,27,0.20110790422386746
21,24,0.016809984988097545
67,80,0.06380208429030526
43,88,0.08292051620864413
59,28914,0.2099698027611588
68,114,0.0026576871639498937
217,2599,0.22732736047895608
176,2599,0.192475555384063
116,2599,0.13805398174123096
886,2599,0.22535956626829712
55,2599,0.17677782482289145
84,2599,0.21952100503348654
86,1355,0.25346755391124504
17,115,0.06905098383530647
19,47,0.13812443181539708
38,992,0.196659806322512
992,14894,0.12724673614704024
38,992,0.21798292626280252
992,7829,0.16469962127474302
167,992,0.1974744838708171
465,939,0.2330082552532345
286,465,0.23674659387112484
262,465,0.21619867242892482
27,101,0.14667113905958615
24,24,0.015375628812140354
12,24,0.009211331365313699
364,1514,0.14873765938333106
66,364,0.2275814062244101
307,356,0.17594975310021113
307,588,0.2071116246852831
57,407,0.13187383266831276
199,4130,0.07335371049866733
192,199,0.01260153902766954
88,2662,0.22494460765551796
424,2662,0.13802644151742643
284,2662,0.18234349448131376
465,2662,0.12655221826526108
9,21,0.11053117240386906
33,151,0.26626050830794334
67,125,0.13891574309605587
125,255,0.14022624112301507
67,23813,0.14547938655743736
67,11474,0.14331962594128517
27,66,0.1965753894456606
66,1405,0.14263618398521832
18,66,0.18998171564034735
12,296,0.15946874642531228
21,39,0.10640745869060371
15,52,0.09245476697688147
12,18907,0.22867321183771977
51,3618,0.18424337433569948
280,293,0.053201866004644396
52,280,0.22295656023362947
102,280,0.15646360232662077
10,41,0.2781705482722565
324,3750,0.18242757569739845
7,11,0.0
61,205,0.17755237186093636
25,65,0.11918085898625314
77,4130,0.0055848068169734345
16,17,0.028237435288943808
27,82,0.16878968991196658
82,207,0.13536983139353762
26,57,0.1509073537745078
41,132,0.10006661279651828
117,143,0.18351592588723478
44,28914,0.26915410598863015
221,866,0.09205296255308608
8,14,0.10019305343762722
465,749,0.10201215086829607
534,749,0.13839921613368378
744,749,0.21744147077609596
488,749,0.18055940470401186
8,19,0.2293307940666293
10,18,0.07797868878724892
17,25,0.01343223070042665
33,376,0.1853700216286183
375,2567,0.10803957682107004
220,2567,0.09642745150015701
112,2567,0.150108947023184
293,2567,0.25337680249198663
123,2567,0.1518082819463834
182,312,0.33504663806040746
33,23813,0.025331853291551087
29,305,0.04134241473301921
352,422,0.010523277518160524
352,774,0.1860857486477731
216,1309,0.14178969901690236
527,1309,0.037891199586333676
15,106,0.05686909342394753
13,181,0.04677658810489296
19,1569,0.1336911978017068
22,23,0.12489517924828855
36,378,0.23910661556153728
378,3254,0.1779574838269563
324,378,0.20333199188025325
36,638,0.23320525809035092
163,2799,0.21045626848868704
62,163,0.15535735819732643
16,175159,0.1399286401459789
10,27,0.09851073899344406
16,22,0.23732930228852278
14,125,0.1354978038791482
15,88,0.22290539484084346
94,1875,0.25981381518032
20,173,0.028718933823630673
109,192,0.22098660621076133
52,71,0.18030888098602207
90,150,0.10149002049461261
55,2663,0.28273652347291955
98,2663,0.12209332836087028
1317,2663,0.10686447554860554
105,2663,0.23570937605421688
42,2663,0.24568711579239425
22,860,0.06336308810707084
15,18251,0.19631968096158223
112,440,0.04553870160320667
359,440,0.07429905023914252
179,2428,0.1957426010809067
17,78,0.21302063889173684
272,303,0.03542887079808678
50,272,0.014890161266924263
885,1248,0.16368375271168323
1120,1248,0.11416807492017056
34,1248,0.3667068783195959
9,13,0.017007112073076668
13,137,0.07245909886109321
42,176,0.11540921115456412
151,413,0.12988670506480737
6,175159,0.01670115323554669
86,88,0.13904847781750357
64,86,0.19989170300291642
52,76,0.19146959283742815
76,87,0.15747323223832807
73,27914,0.021405627829720605
6,217,0.22357900976064293
9,26,0.16930633619465188
22,36,0.11551725372490668
14,19,0.18042284445795556
29,1569,0.13241529910403604
105,981,0.12942458249978203
981,5277,0.09098990977412408
588,981,0.17727973560592647
981,1435,0.06267443037584572
981,3750,0.0966014495318781
85,192,0.27803994949654653
192,264,0.13173815090318058
88,192,0.2937690627717597
52,23813,0.20817617638361055
30,76,0.13147541660360634
30,175159,0.062185112869604584
17,30,0.11628836108739599
15,17,0.10620330289801255
50,230,0.021134774947975908
11,12,0.06025590483452974
11,405,0.2699026208728753
122,28914,0.15923467640384328
122,146,0.20459338041787986
11,34,0.09798881238849921
22,69,0.02279186154327785
15,51,0.022878763168530495
100,1094,0.1315949303488149
15,127,0.2542360925882827
478,692,0.16820976226613288
692,2817,0.12752644636744026
88,443,0.1432590970680767
443,569,0.12554634512235185
360,443,0.19631763045862574
195,443,0.21986349453331333
8,151,0.12863787709296515
19,34,0.2548865880192197
121,271,0.20784396125856458
116,121,0.3151562785522901
22,139,0.0433378557831445
117,139,0.23402076438842623
107,389,0.11010337027148036
60,586,0.1737906991293694
51,2248,0.03778915732750062
143,1547,0.11612265360907661
23,386,0.10143150946088599
23,847,0.2562600211370194
106,1276,0.013656129790823637
7,10,0.05278741777432436
33,57,0.2066989349113166
415,428,0.011021213940636107
757,1566,0.10187869025609007
583,1566,0.13073996033110777
170,3038,0.1595812445286997
357,3038,0.2064985411845497
49,375,0.13087932203839936
71,166,0.07009890745283612
212,1507,0.22110469466909888
87,199,0.1282905498943928
83,87,0.1346128591495674
15,74,0.10028241582230714
8,12,0.2824870693255972
14,18,0.0
387,521,0.041334534651089855
95,387,0.14301070876250865
11,13,0.07808886182019507
6,45,0.053659671415675625
20,1164,0.08753803955899808
126,1164,0.18797392119625023
67,875,0.07051469079211797
37,57,0.16087241336347097
52,172,0.031897002560547484
57,87,0.12722492288532508
16,112,0.1835163738754662
86,184,0.06566592837264307
184,7829,0.07346760538645693
151,2180,0.08684233346217834
112,515,0.06897661695143488
142,3750,0.03545773324942565
30,420,0.14246362491767273
55,420,0.19053147277716181
67,420,0.16141767766729623
38,40,0.11780907256357376
28,262,0.25762119412269674
280,601,0.005344121023273332
69,601,0.01354799733737568
8,175159,0.03651506039240224
1235,5196,0.18143554303167053
95,5196,0.19153695284338434
62,5196,0.10341498018849798
96,5196,0.20513868345805536
6,7,0.23722012882134103
206,1547,0.0779747877389369
30,40,0.07548037219813133
17,115,0.11834428888081445
115,167,0.19563609195602888
11,13,0.14314545797235262
27,42,0.19110102256159775
14,175159,0.15075433817198963
259,405,0.23672613075802315
259,1195,0.11501780929397003
103,137,0.10515786698539889
107,407,0.13343841454353328
117,407,0.1573969066850161
58,407,0.1446648119898538
41,282,0.2772150095535637
38,89,0.23126053821451753
9,11,0.128201824942943
117,184,0.20041005315205634
25,581,0.05450906463904758
103,7829,0.056710688762641945
103,338,0.055403618805905386
84,770,0.04548953627244044
84,158,0.2614587347474041
54,70,0.07462974613299386
70,76,0.08457150513301868
24,258,0.02481760097030417
190,364,0.18855321480176984
364,373,0.19731588850520876
88,2817,0.18459929048420506
94,245,0.01741251360369397
75,245,0.23287630579320262
468,2256,0.20562117098407115
468,2407,0.237528904878324
32,468,0.02545646652157372
468,2836,0.023792907884163626
10,40,0.3632007948039061
72,175,0.0
42,638,0.2138815046062148
411,1435,0.21256670150895218
411,4508,0.09073199040548914
44,92,0.4045320760562079
92,1275,0.19442865669129092
15,17,0.19157202174384524
252,492,0.13376877443080631
492,615,0.1299386011731165
22,60,0.024188739199360938
9,45,0.01889604254105952
63,190,0.22852599339862312
7,12,0.10223764141626
55,311,0.18248455343372819
