shared_packs,n_obs,obs_mean_cosine,matched_zero_mean_cosine,diff_obs_minus_matched
332,2,0.14054177609794324,,
333,4,0.1585462279144556,,
334,1,0.18748949754017533,,
337,4,0.166869576629839,,
338,2,0.13445639699399795,,
339,2,0.3003248374594488,,
340,1,0.26403106154093603,,
341,2,0.20485588887372802,,
343,2,0.15218071255381113,,
344,1,0.20245143591679005,,
345,3,0.17912336120136985,,
346,1,0.19789302300801967,,
347,1,0.23902095781399874,,
348,1,0.36137371738559265,,
350,1,0.28876103139699505,,
352,2,0.20246224381279265,,
353,1,0.2813231280091186,,
357,1,0.29021312288884576,,
358,1,0.19456314854622653,,
359,1,0.39813576745947266,,
360,1,0.2121072151554295,,
361,1,0.25697914273393785,,
363,1,0.25210568414881046,,
364,2,0.1426113310081322,,
365,2,0.12258649870064452,,
366,2,0.17941209313620998,,
368,1,0.19357398995933287,,
369,2,0.2601476059525154,,
370,1,0.16305884551739563,,
372,2,0.14446097665302782,,
373,2,0.11838987581440819,,
376,2,0.21483365163608664,,
378,1,0.23543883239406752,,
380,2,0.2977584713893476,,
381,1,0.22806079629872394,,
382,3,0.10574076605382288,,
385,1,0.20196682740110597,,
386,1,0.20321423375723116,,
387,2,0.19798335584042706,,
389,1,0.15947377357343934,,
391,1,0.22290372394398048,,
392,2,0.15730906568570363,,
393,3,0.20641541402625174,,
394,1,0.15400104494562378,,
397,2,0.19152070912579347,,
399,1,0.07728611891352015,,
401,3,0.1994769930432012,,
403,2,0.24235504043534334,,
404,1,0.2283939928567061,,
405,1,0.2900835091739626,,
406,2,0.19430580327424526,,
408,1,0.3321511136424637,,
411,1,0.40279184317679784,,
415,1,0.33506669228117286,,
416,2,0.25606705856542056,,
418,3,0.22374227291772716,,
419,1,0.2298769890074172,,
426,1,0.16054410984953804,,
