shared_packs,n_obs,obs_mean_cosine,matched_zero_mean_cosine,diff_obs_minus_matched
1252,1,0.15736286338250063,,
1255,1,0.13103241317600992,,
1260,1,0.2116604592350769,,
1273,1,0.08928709456910734,,
1311,1,0.23514704160413177,,
1324,1,0.1936752006689227,,
1328,1,0.2718827614513165,,
1331,1,0.008210502085229245,,
1343,1,0.19256121300516968,,
1361,1,0.162670463208841,,
1392,1,0.13699870410877124,,
1442,1,0.31208059152179213,,
1516,1,0.16975570881278682,,
1549,1,0.30747689749024343,,
1568,1,0.10804536143262451,,
1577,1,0.15099689307444236,,
1589,1,0.23736037645486763,,
1604,1,0.20071068368428263,,
1671,1,0.2783103014730347,,
1826,1,0.17830857502676517,,
1830,1,0.1784948649750484,,
1845,1,0.20407280426965688,,
1848,1,0.19138697219241785,,
1865,1,0.2944290477136392,,
1923,1,0.32455631710297767,,
1937,1,0.2510331363355513,,
1949,1,0.17709303541073373,,
2042,1,0.2976922678605364,,
2080,1,0.06712374733528631,,
2110,1,0.24472462952195018,,
2140,1,0.17207020969581735,,
2147,1,0.1268395554153597,,
2262,1,0.15553062478758753,,
2319,1,0.17420397834827359,,
2327,1,0.1869669782153767,,
2435,1,0.1272365947467356,,
2490,1,0.14478476765156414,,
2695,1,0.16768038172103444,,
3079,1,0.12494343322305705,,
3313,1,0.19939017999527442,,
3330,1,0.22857750362267362,,
3358,1,0.2962791253805755,,
3394,1,0.22681642088307893,,
3584,1,0.1607726714988557,,
3765,1,0.12286380013383102,,
3807,1,0.21350124335048035,,
3915,1,0.16197142207306822,,
4021,1,0.012035623605774147,,
4176,1,0.1977154166960007,,
4182,1,0.10586029518103025,,
4350,1,0.21658617704777733,,
4387,1,0.2886473381236162,,
4558,1,0.37606969195704554,,
5397,1,0.10138257114141681,,
8451,1,0.12179969249791814,,
9028,1,0.23853371165463752,,
11528,1,0.08690473943754688,,
