source,target,flow,entropyStoT,entropyTtoS
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222nsgbuooycevubqlvr3xcp,,7.44612792084629,7.449866579713592
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222nxoqgyqungxyipcyiy7lj,,13.774710524610397,5.442075857880329
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222nytxu3tx5rguvwallw52x,,10.843921051289035,5.033559889825984
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222o264k3l32pvxscrwzmqmh,,7.3045857081599745,7.586391372070007
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222o5xnrxufouyfdxutn6drn,,10.546827323856458,6.1732578949479
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222oaqz2kn43d6s2gd4srhlr,,10.096923045459711,11.227319719059007
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222ocxmd3qfo5pn7juncj5ds,,9.914130080769235,7.50837754123511
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222ocysibtjq6lan67lg7vsh,,,0.0
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222ombk5yfjty5jw6r6566tk,,22.601156198574834,6.6676906191783925
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222orhzkxvv2rmhcojiurquh,,8.94518001118006,5.871813888171625
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222oyyab6i5w7frzuckz4a5j,,10.494117146408744,5.956978147112587
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222p42fegwhwfyrc3gqam76j,,9.934169409213977,7.6787248142087385
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222p4wl5zp6ot77tfply7gdb,,6.84879224291939,4.059865111722418
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222pceash3iyde4aorat6iq4,,,
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222pnzm6ywywujt7bodrkmix,,6.265376607411443,4.365542295069897
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222pqwmsemt65gkqhh2nj5no,,10.843921051289035,1.9318044272715416
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222prt5tssirapxelyjweeef,,10.843921051289035,6.0363847794997305
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222q3jfaofkkiqueuyt7vijp,,10.995735946007082,6.0765185725578155
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222q4fizho7utgvnojyhqdp3,,7.2292807008593565,5.625608195143848
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222q73euheunimbhtxko4t5t,,10.843921051289035,11.577952755905512
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qblrdr6lfqm5pifctcc4l,,7.075466217862349,11.030641099570184
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qbsyf54ede2v5r7gttegz,,8.658365189332763,7.747719349948322
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qcgbi36pobcu25wlb7ty3,,14.474447876888647,6.715012072427542
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qidrzgjcmnxezoihfttco,,,3.5578623522275836
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qot6tnx2kv5aaliw4dc7d,,8.619526989486156,5.433062540865797
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qqedb2kgz3ulwbpboltw2,,24.398822365400328,6.163209833452856
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qugqayiyhgvsfyqltbmg4,,,0.0
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qvm5uua2q7s7xvzhkhkp5,,8.958611450126838,9.992295916513722
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qxdsxcyjbxov3lu6tfvv2,,22.149285551569093,8.515467391433074
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qyayhgbyc2ywt54y3ylg4,,10.843921051289035,3.332807772054024
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qypm44o36crvjyg74yl2d,,6.604249140264225,26.347630371896514
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222qzizhpit66yghqjlruagb,,7.590744735902324,5.6312951267428195
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222r6ruwxxslvz6wfstnbx7q,,8.517476995959294,6.334048368939288
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222rivnts2b2exozu6zvb4ob,,45.48422440957346,8.823367240046235
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222rnvnta2lbl364bog2plxw,,11.699893259394319,7.427758207967542
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222rupxxu3pfrbmcgf44mxxd,,7.218393229924327,7.17502000208594
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222rwpsfxli6msldonxw43bm,,10.843921051289035,2.926751592356688
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222rwtscalr2qg4rzyenbd2r,,6.751875371557324,8.090398247278218
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222rxcgkbklwpdexyhab3s4g,,7.629218047605874,7.116285531234452
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222s4cl76dneru5vlkvp3awv,,10.843921051289035,0.0
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222s5ou6mbklbujeivt6qpbn,,7.704891273284315,5.319222902602833
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222s6lkbx7xgfckxklyp2qjz,,12.52034895754681,9.290839207387481
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222sal5stkoa5g7mdrhuinkh,,10.843921051289035,3.3217344085809404
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222sbolsehwekeyhoifvxror,,6.434854250215472,7.0610702463127195
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222skx6n5x3nrcr2oextpkqx,,,1.0
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222sl67vrlbc5kemisqjvkq4,,10.461194425949422,5.949684615319775
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222sned43mjhak3fyt4aoq7s,,10.319008698156981,6.352001628425042
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222sojrqmusvulaalm34sr6h,,12.372890396915471,10.425357276371988
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222soknmbg52h3zg4tl3ww4n,,7.745657893777882,218.0608513715347
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222soylqxwtmojevczjuhtia,,7.785379216310077,7.875150041659425
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222swpr4kklekfemtnd7jmhd,,422.9129210002724,4.969089144894533
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222syahzerhhkcrouafdbouc,,8.09679438496248,8.880131736058132
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222tliwez3uk2uzkl6qvuaoe,,8.132940788466776,7.272804720006054
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222tn5yckplijkjjenklqxoa,,9.432725845984297,10.67261140457832
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222tx7ora3ixp7reaa65pdkj,,9.639040934479143,4.99909338168631
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222ugh23txrjliz26nlzp7gu,,10.496915577647785,8.290006929667996
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222uv6bs66rnuynz5o6ocyx4,,10.843921051289035,16.06764168000782
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222v37ksg3r57azvdvoj6ewk,,9.417089334014163,6.312821253720545
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222v4jvser2wqpxlndaify3o,,10.843921051289035,8.557896996711747
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222v5yqcedb4ugksw42hotbv,,6.918820793460489,8.648460815971436
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222v6qbjjvghthmsawovufjt,,,3.4594316186372973
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222vbu2lryo2k4wtpav77yd4,,6.860439848774695,5.3785072761317645
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222vepidalmi6bubcnapmu2p,,,6.116111763791353
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222vouihc4arbvanshmxpz5a,,,5.555629443528844
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222vpmvy7jf3o42yaghl2cox,,7.561436841169111,8.36310894821879
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222vqkpcs6tmrdnjbk4tvklc,,7.606929692695293,6.91183838748336
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222vvku6moqnuahkvmnsfbqi,,43.37568420515614,5.801157285639137
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222w6t6ys4w6iw55plzfhuaf,,,3.4594316186372973
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222weq5m6v2j56hg5236mbwc,,53.79014303659214,6.841825827443163
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222wfxyrqiziyojiphi3x3ty,,8.025968624770295,6.671058481864444
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222wpvxersojt4baphabfrlz,,314.473710487382,5.857980995127572
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222wufrow7bltlpqhuoch6z4,,14.202299585830042,7.465159549364167
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222wwytbfa3fxiqr67cheqk7,,8.52022368315567,4.764438022292311
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222x5une6y7xlp4uxxh4jxkb,,9.294789472533457,3.3132225078978275
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222x6ctohd4jriihndnrim2k,,10.32754385837051,7.237909943152305
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222x6lfqfarhqmdfvlxkd7lw,,10.843921051289035,7.2571703040391755
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222xfmupnlarhqx4fkcoyhrk,,7.422576976283404,6.7045336112558624
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222xj4nqsmkcflqbvbysn2o3,,7.328979637892354,10.617853704249798
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222xvstfko5srj3mv5srtw54,,6.62684064245441,9.461957314070466
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222yh64lgzv45lbwwrpl2b2a,,,0.0
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222ylkfc6x7zqxxdfsnupn3k,,7.53388522477197,6.578767320656545
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222z6nkrzcedzytkhbqdwljz,,7.523294509267512,6.641506244311751
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222zc2gjtai5r73bpxodfxel,,10.819802009804853,13.302408784219724
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222zhhs4ob46qu4uxvmoqqnn,,16.451731192566672,7.956853185912967
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222zmfxb4jszqx36ap6b5bj3,,10.160070174180717,5.943729827192725
did:plc:2222xgh6mkps7hoy6rbmw2zb,did:plc:222zokawcur7p3egfdoqmuyr,,6.804028894926454,10.563218390804598
did:plc:22233na566emyvp5p77md3ka,did:plc:2222cxntd4c3qttyd7smldsp,,14.68421052631579,5.9084518631485
did:plc:22233na566emyvp5p77md3ka,did:plc:2222g5epq3dam7fyaxpwoklt,,3.8859060402684564,
did:plc:22233na566emyvp5p77md3ka,did:plc:2222lmmoryb562nrbdla2nnj,,,6.332160427824187
did:plc:22233na566emyvp5p77md3ka,did:plc:2222n533dmpghct6kahpvjhl,,5.75,4.6514205945743266
did:plc:22233na566emyvp5p77md3ka,did:plc:2222ssnpzrr42y5d75qua7yi,,52.184615384615384,5.3671285266555575
did:plc:22233na566emyvp5p77md3ka,did:plc:2222vtxw7k4npcwnn5kwemxy,,3.4849863512283896,
did:plc:22233na566emyvp5p77md3ka,did:plc:2222w5noxiucd2cknl6ygh3m,,3.831578947368421,
did:plc:22233na566emyvp5p77md3ka,did:plc:2222w6c4bw5ik7zey5ind5fp,,,5.484377779059833
did:plc:22233na566emyvp5p77md3ka,did:plc:2222xgh6mkps7hoy6rbmw2zb,,5.077348066298343,6.940109472824982
did:plc:22233na566emyvp5p77md3ka,did:plc:22234mjxeb2nimifswidgxbe,,15.878787878787879,5.62673840122996
did:plc:22233na566emyvp5p77md3ka,did:plc:22235rbfxav5566s7gcuds6n,,4.0,
did:plc:22233na566emyvp5p77md3ka,did:plc:22235ru6fthatjzhgdlsnhzc,,5.913978494623656,5.893300224299652
did:plc:22233na566emyvp5p77md3ka,did:plc:2223cmsqydqzbj3a5tha6o7x,,,6.727920454563199
did:plc:22233na566emyvp5p77md3ka,did:plc:2223jvdkukzkqohhv2knf77g,,11.356701030927836,6.416807904083054
did:plc:22233na566emyvp5p77md3ka,did:plc:2223k5mbo5glb7csjbsuhrnl,,,1.0
did:plc:22233na566emyvp5p77md3ka,did:plc:2223yc3dpmlnc2tl6qykzbud,,3.7142857142857144,
did:plc:22233na566emyvp5p77md3ka,did:plc:2223zdmciu65hk6lgdnpwe5z,,,6.459365813951023
did:plc:22233na566emyvp5p77md3ka,did:plc:22243dasvtzgucqvalzvjoms,,3.9130434782608696,
did:plc:22233na566emyvp5p77md3ka,did:plc:22247uuoxvjx3y3q5z3geomn,,28.0,2.807354922057604
did:plc:22233na566emyvp5p77md3ka,did:plc:2224d55mezngirgiigt57b2b,,,4.700439718141092
did:plc:22233na566emyvp5p77md3ka,did:plc:2224gzjraa2w52omae4fhpuf,,12.4,4.954196310386875
did:plc:22233na566emyvp5p77md3ka,did:plc:2224h5pbnk6teu2equ3tqwko,,7.791304347826087,5.811765879737839
did:plc:22233na566emyvp5p77md3ka,did:plc:2224iw6pfg66bwtda44tfz6v,,,4.2574700762889535
did:plc:22233na566emyvp5p77md3ka,did:plc:2224msyvqztph3c3ebgetfhu,,,4.903014932356659
did:plc:22233na566emyvp5p77md3ka,did:plc:2224pev56k7fwwwbn43ao4qo,,28.0,3.807354922057604
did:plc:22233na566emyvp5p77md3ka,did:plc:2224qyouzif4cfi2yuie5dia,,,6.430955307449168
did:plc:22233na566emyvp5p77md3ka,did:plc:2224s6fmqta6odvakpk3vwsu,,,3.169925001442312
did:plc:22233na566emyvp5p77md3ka,did:plc:2224w2qmu2j22etg567ametn,,,13.98020675902566
did:plc:22233na566emyvp5p77md3ka,did:plc:2224wdij2wonl57zy2hqldwa,,,3.807354922057604
did:plc:22233na566emyvp5p77md3ka,did:plc:2224wrf5xz3ld7jxkhf3eufa,,9.09952606635071,5.700409981189451
did:plc:22233na566emyvp5p77md3ka,did:plc:2224x6c53tqc6dpnbamce2yg,,7.285456513893901,5.846809630324034
did:plc:22233na566emyvp5p77md3ka,did:plc:22256qasv66pcwhomytlclie,,,3.321928094887362
did:plc:22233na566emyvp5p77md3ka,did:plc:2225aei2k54y7gfut5kfpy7p,,19.613899613899616,5.1553063908297645
did:plc:22233na566emyvp5p77md3ka,did:plc:2225crqwkjqyp4osetsda253,,3.5543478260869565,
did:plc:22233na566emyvp5p77md3ka,did:plc:2225dpu62sotco2ssptdqyda,,114.66666666666667,4.896201717868265
did:plc:22233na566emyvp5p77md3ka,did:plc:2225dshcemsesrfquioy7wmr,,,1.584962500721156
did:plc:22233na566emyvp5p77md3ka,did:plc:2225q3mb2icqxvznenlw2vxj,,3.871904271492325,8.15353610984468
did:plc:22233na566emyvp5p77md3ka,did:plc:2225t5ygej5xyciboju4aqx4,,3.619047619047619,
did:plc:22233na566emyvp5p77md3ka,did:plc:2225tzzrzerrdnh52kp7nnio,,4.764525993883792,6.284728603295804
did:plc:22233na566emyvp5p77md3ka,did:plc:22264xk2rjlkpw6p5u3z7iyk,,,3.7978654738346416
did:plc:22233na566emyvp5p77md3ka,did:plc:2226dbltevhg3i2kceu6mkwk,,16.64864864864865,7.266786540694901
did:plc:22233na566emyvp5p77md3ka,did:plc:2226fazz3g5erec6oxi464ub,,,1.0
did:plc:22233na566emyvp5p77md3ka,did:plc:2226gffcagcoqwph6xu442uq,,,0.0
did:plc:22233na566emyvp5p77md3ka,did:plc:2226jvpsrgauev44pli6rmsy,,,4.387251087350749
did:plc:22233na566emyvp5p77md3ka,did:plc:2226rtwkkrypajomgnddnnoc,,17.857142857142858,5.5038295582515255
did:plc:22233na566emyvp5p77md3ka,did:plc:2226ru3d3ieiqxjghrttb7yd,,11.669677419354839,5.942797480934149
did:plc:22233na566emyvp5p77md3ka,did:plc:2226trwkopr3k5yyrlbgm7zv,,,0.0
did:plc:22233na566emyvp5p77md3ka,did:plc:2226xwprhlf5q3z7lzonrkuv,,11.656441717791411,6.4078353132032415
did:plc:22233na566emyvp5p77md3ka,did:plc:22276lpj4kecg2qc6pv5xivu,,4.166795366795367,7.989315159181184
did:plc:22233na566emyvp5p77md3ka,did:plc:2227h77756cktbphey6m6y5r,,,9.82322410915972
did:plc:22233na566emyvp5p77md3ka,did:plc:2227k6igey6rmlyvxg2puyhq,,,2.807354922057604
did:plc:22233na566emyvp5p77md3ka,did:plc:2227nsm4lcznprxtacpgw52h,,,0.0
did:plc:22233na566emyvp5p77md3ka,did:plc:2227p6oop4oojqadoenaumlq,,,9.546713613166888
did:plc:22233na566emyvp5p77md3ka,did:plc:2227vc3u54yjox7qzxn6mfdz,,,1.8823529411764706
did:plc:22233na566emyvp5p77md3ka,did:plc:222a2yqewbntoas5rnzwryur,,,2.0
did:plc:22233na566emyvp5p77md3ka,did:plc:222a4cqdrpujgkbkrdu5kkd3,,,0.0
did:plc:22233na566emyvp5p77md3ka,did:plc:222a6t4msmqix6cn5o4dpike,,,3.5833928678189215
did:plc:22233na566emyvp5p77md3ka,did:plc:222aeo7rjiih7xoqlioyiri4,,26.35,8.037030357010856
did:plc:22233na566emyvp5p77md3ka,did:plc:222aghp2n7l7wzhaigsjbfhs,,4.854368932038835,5.572627427729669
did:plc:22233na566emyvp5p77md3ka,did:plc:222arvgfy7r3wpyqpgurdlta,,41.6,5.348245208685636
did:plc:22233na566emyvp5p77md3ka,did:plc:222axrze3sut6klpkenqhuse,,11.83710407239819,10.353146825498083
did:plc:22233na566emyvp5p77md3ka,did:plc:222axuht4phf4yuvtnjhqgxr,,5.003205286256719,18.089983158655798
did:plc:22233na566emyvp5p77md3ka,did:plc:222ayg4urx7hkuh52vvbiqkp,,3.5660377358490565,
did:plc:22233na566emyvp5p77md3ka,did:plc:222bjgmkskyf2x5eyip3qnae,,,5.229016043877192
did:plc:22233na566emyvp5p77md3ka,did:plc:222bnvi2aulkgqacoddmju3i,,,8.484614020621487
did:plc:22233na566emyvp5p77md3ka,did:plc:222bqc56tzyocafya5obbqlv,,,3.809315331416432
did:plc:22233na566emyvp5p77md3ka,did:plc:222btihw3io4xfsbuc6cff6q,,3.591182364729459,
did:plc:22233na566emyvp5p77md3ka,did:plc:222bulsrcqgttmem5qn2je2i,,3.806896551724138,7.286819565422535
did:plc:22233na566emyvp5p77md3ka,did:plc:222bwnpbskmd7unvsozaevrd,,3.696706028589186,
did:plc:22233na566emyvp5p77md3ka,did:plc:222c4ujlb2zpqctx3pngimf4,,4.0,
did:plc:22233na566emyvp5p77md3ka,did:plc:222chlfbyclkslvbpmrm2g7g,,,2.0
did:plc:22233na566emyvp5p77md3ka,did:plc:222cnjtzg2j3iihaqrigdg2m,,4.0,
did:plc:22233na566emyvp5p77md3ka,did:plc:222cnurbhyzmtmlo57ormroj,,,3.9582650258030245
did:plc:22233na566emyvp5p77md3ka,did:plc:222cpkpb5w3q4ssyqalnd6qh,,5.411764705882353,4.020943960939567
did:plc:22233na566emyvp5p77md3ka,did:plc:222ctodhyojzyyajul4clkvh,,4.0,
did:plc:22233na566emyvp5p77md3ka,did:plc:222cw2yrie6akscmbqvbz6yj,,5.805168986083499,8.952237791781062
did:plc:22233na566emyvp5p77md3ka,did:plc:222d3nopienftnwyossqtyxz,,,4.651519948999945
did:plc:22233na566emyvp5p77md3ka,did:plc:222d4ryfxhgu45zcoz2y6qbj,,,0.0
did:plc:22233na566emyvp5p77md3ka,did:plc:222dcue4g2fwnnwd6zp2bld7,,3.2,
did:plc:22233na566emyvp5p77md3ka,did:plc:222ddcbdqawa6k75fragnl2k,,4.0,
did:plc:22233na566emyvp5p77md3ka,did:plc:222dfxxvbzknzae2fvpr4qkr,,4.631578947368421,6.261683661651959
did:plc:22233na566emyvp5p77md3ka,did:plc:222dgisxc5xo2e7brji4cqrb,,3.953488372093023,6.032367939894307
did:plc:22233na566emyvp5p77md3ka,did:plc:222djocgpasd5dhicpwc6i7y,,6.721951219512195,5.58717639863958
did:plc:22233na566emyvp5p77md3ka,did:plc:222dmmcqcmplw4uud3irngaa,,3.4018691588785046,
did:plc:22233na566emyvp5p77md3ka,did:plc:222do4uboklgjhanwmwc5abd,,9.254901960784315,6.1179049327660815
did:plc:22233na566emyvp5p77md3ka,did:plc:222dqowrvjk72i563mk6y5la,,,2.807354922057604
did:plc:22233na566emyvp5p77md3ka,did:plc:222e25cdvuwnnhadsfr5ml27,,90.4,4.197033207640116
did:plc:22233na566emyvp5p77md3ka,did:plc:222e4pq3i2kmr7oqfdwdof6h,,,3.0
did:plc:22233na566emyvp5p77md3ka,did:plc:222e6kl22k5oj4ypa3ub6mcf,,,3.321928094887362
did:plc:22233na566emyvp5p77md3ka,did:plc:222ebt2v7hq5mmmr3mv5njq7,,8.485175202156334,9.054324541654106
did:plc:22233na566emyvp5p77md3ka,did:plc:222ek5zgsutpla7t5zkrilfb,,3.6696351882826272,13.467073535626847
did:plc:22233na566emyvp5p77md3ka,did:plc:222emhgv4bzg6wdqq2leimni,,4.126929674099485,8.616775517621958
did:plc:22233na566emyvp5p77md3ka,did:plc:222emiq7qplibdfilnskxrj6,,,9.658442207407226
did:plc:22233na566emyvp5p77md3ka,did:plc:222ewmjskyx4pbxzsbfjkjcp,,16.78787878787879,5.028271539889207
did:plc:22233na566emyvp5p77md3ka,did:plc:222f2z5iwurh66tgnskt5zry,,2.8,
did:plc:22233na566emyvp5p77md3ka,did:plc:222f4257uytraiyym7czwnzd,,,10.55064704304963
did:plc:22233na566emyvp5p77md3ka,did:plc:222f4ja42uw3s76lvxl62wfz,,3.466666666666667,
did:plc:22233na566emyvp5p77md3ka,did:plc:222fef4ppt4wsjlbwifigzik,,97.48387096774194,9.38781150681318
did:plc:22233na566emyvp5p77md3ka,did:plc:222fhcfbvum5owaxekl5lcro,,4.0,
did:plc:22233na566emyvp5p77md3ka,did:plc:222fm77buhenx26qdm5tuvnv,,,5.930737337562887
did:plc:22233na566emyvp5p77md3ka,did:plc:222fp75j6w5q6b6w7z2mzej2,,,3.2559356410703977
did:plc:22233na566emyvp5p77md3ka,did:plc:222fudvr3xupdujxqlf7ct4r,,11.478260869565217,5.372794772763069
did:plc:22233na566emyvp5p77md3ka,did:plc:222fverq656mrsorzdwtpbuq,,5.0588235294117645,6.103792194608194
did:plc:22233na566emyvp5p77md3ka,did:plc:222fziggvocs4jqoqkydouc7,,,7.670350230122053
did:plc:22233na566emyvp5p77md3ka,did:plc:222g62c2b7tytm2drwbbbdbx,,3.836734693877551,
did:plc:22233na566emyvp5p77md3ka,did:plc:222g6nxfw2vxberv5zpvzepg,,,2.432905883031676
did:plc:22233na566emyvp5p77md3ka,did:plc:222gb7gbd46b25t54ekvocib,,,5.8659236081364945
did:plc:22233na566emyvp5p77md3ka,did:plc:222gc6itec62e2idxhuj5fnk,,16.0,3.584962500721156
did:plc:22233na566emyvp5p77md3ka,did:plc:222gc7bdu5yfa44qzn4jyoli,,5.096774193548387,8.303780748177102
did:plc:22233na566emyvp5p77md3ka,did:plc:222ggey6xg5meogj2s2dvbra,,,4.0
did:plc:22233na566emyvp5p77md3ka,did:plc:222ggoqck42z5qwukkvpud3x,,3.347826086956522,
did:plc:22233na566emyvp5p77md3ka,did:plc:222gip3vc535tkl7nhlphpgg,,,8.304345637690574
did:plc:22233na566emyvp5p77md3ka,did:plc:222gkkf6gua6m6p72fivygtm,,3.6962025316455698,
did:plc:22233na566emyvp5p77md3ka,did:plc:222gnnbi5wqbs7y2tt3dbowe,,3.7910850569627255,8.489272032424033
did:plc:22233na566emyvp5p77md3ka,did:plc:222gpdtiw4g6ffhegtnfnsdn,,3.566265060240964,
did:plc:22233na566emyvp5p77md3ka,did:plc:222gq5265jeqn65bbmfngj5x,,,10.127016141753286
did:plc:22233na566emyvp5p77md3ka,did:plc:222grjo3q3q2estvs5zvd5em,,,5.513393877767126
did:plc:22233na566emyvp5p77md3ka,did:plc:222gsbsc5xvbp2rbqbmdpcna,,4.0,
did:plc:22233na566emyvp5p77md3ka,did:plc:222h2mlywhk66vxhppzge36x,,3.777089783281734,6.602132345960198
did:plc:22233na566emyvp5p77md3ka,did:plc:222h35q7urjpjafryjwqn3ae,,5.032685146876293,7.409204371156352
did:plc:22233na566emyvp5p77md3ka,did:plc:222h6nrxr4ka2qhocwfgfui4,,8.2,6.037899199655962
did:plc:22233na566emyvp5p77md3ka,did:plc:222hbrrra2yo6a2pvjszr3ho,,,3.3740823536199116
did:plc:22233na566emyvp5p77md3ka,did:plc:222i3v7772nzw2dnfmxh2lut,,,2.584962500721156
did:plc:22233na566emyvp5p77md3ka,did:plc:222i4tnzyxputn4qiycgdg5o,,11.04,8.182105371764072
did:plc:22233na566emyvp5p77md3ka,did:plc:222i7n4wvs3hu4zjayfzbo4o,,6.781850604319398,6.617830294233293
did:plc:22233na566emyvp5p77md3ka,did:plc:222ib5azw3pbmk7bpuawpr7b,,4.528662420382165,9.473705749619416
did:plc:22233na566emyvp5p77md3ka,did:plc:222ifpmnjoofv7nsyprtbfcd,,3.6307692307692307,
did:plc:22233na566emyvp5p77md3ka,did:plc:222ig7ufci4jg6rwzgz57z3w,,,7.857980995127572
did:plc:22233na566emyvp5p77md3ka,did:plc:222iga42j3km2zc2s7cyplgr,,3.3333333333333335,
did:plc:22233na566emyvp5p77md3ka,did:plc:222igfmxzwtktfc73lzfea4e,,4.0,
did:plc:22233na566emyvp5p77md3ka,did:plc:222im4wezhrlffyela73txkb,,,3.9655232821851074
did:plc:22233na566emyvp5p77md3ka,did:plc:222ioioivd6gubiwakh444r4,,3.6842105263157894,
did:plc:22233na566emyvp5p77md3ka,did:plc:222iou6cpnbof6gf2m7o763m,,80.45714285714286,8.40838366101093
did:plc:22233na566emyvp5p77md3ka,did:plc:222iv3ziqqczko2cr5cin7qw,,4.429184549356223,8.011227255423254
did:plc:22233na566emyvp5p77md3ka,did:plc:222ixwykjqamhfuf3dikr5c5,,,1.584962500721156
did:plc:22233na566emyvp5p77md3ka,did:plc:222j3u6rziigfuwo5prpu4hc,,,3.5555555555555554
did:plc:22233na566emyvp5p77md3ka,did:plc:222j5a6zbtaw4gj7xhiix4rj,,3.6666666666666665,
did:plc:22233na566emyvp5p77md3ka,did:plc:222j626brn37g5na5zfmsc5e,,3.142857142857143,
did:plc:22233na566emyvp5p77md3ka,did:plc:222j7fqlv5njnyjyxxt6dxer,,,1.0
did:plc:22233na566emyvp5p77md3ka,did:plc:222jh2awcega757aotg5yfyb,,3.5789473684210527,
did:plc:22233na566emyvp5p77md3ka,did:plc:222jmlfofckpfar47gpekoh5,,3.8095238095238093,
did:plc:22233na566emyvp5p77md3ka,did:plc:222kgaq5rdaldnlypv75xk2e,,3.8666666666666667,
